,Order ID,Date,Customer Type,Product Category,Product Name,Quantity Sold,Unit Price,Total Sales,Region,Payment Method,Customer Age,Discount,Shipping Cost,Delivery Time (Days)
236,807,2024-01-28,New,Clothing,Clothing Product 807,1,269.8,73,Asia,PayPal,49,15,19.68,3
237,1304,2024-01-15,New,Electronics,Electronics Product 1304,5,679.9,2580,Asia,Credit Card,20,8,16.39,7
238,1869,2024-01-10,Returning,Home Appliances,Home Appliances Product 1869,3,560.9,1410,North America,PayPal,23,9,9.09,4
239,98,2024-01-09,Returning,Clothing,Clothing Product 98,1,209.5,52,Europe,Credit Card,47,2,15.75,4
240,94,2024-01-05,New,Clothing,Clothing Product 94,3,381.6,1005,North America,PayPal,53,18,4.66,3
241,2058,2024-01-20,New,Electronics,Electronics Product 199,2,655.8,930,,PayPal,22,13,19.08,4
242,174,2024-01-25,New,Clothing,Clothing Product 174,3,913.9,2604,Asia,PayPal,55,18,4.59,5
243,1509,2024-01-10,New,Clothing,Clothing Product 1509,3,662.6,1758,Europe,Credit Card,24,20,7.66,7
244,1200,2024-01-01,Returning,Clothing,Clothing Product 1200,4,379.9,1016,Asia,PayPal,53,5,12.59,6
245,1497,2024-01-28,Returning,Clothing,Clothing Product 1497,1,810.1,654,Asia,Credit Card,20,0,15.61,2
246,430,2024-01-11,Returning,Home Appliances,Home Appliances Product 430,4,423.7,1468,North America,Credit Card,38,10,5.67,2
247,258,2024-01-19,Returning,Clothing,Clothing Product 258,5,929.2,4330,Asia,PayPal,45,9,6.32,3
248,1417,2024-01-08,New,Electronics,Electronics Product 1417,4,1104.3,3800,Asia,PayPal,51,2,15.43,3
249,9,2024-01-10,Returning,Electronics,Electronics Product 9,3,339.4,525,Europe,Credit Card,30,2,16.44,6
250,518,2024-01-09,Returning,Home Appliances,Home Appliances Product 518,4,296.5,388,North America,PayPal,39,7,19.95,3
251,1012,2024-01-23,Returning,Clothing,Clothing Product 1012,1,1150.6,976,North America,Credit Card,34,5,17.46,2
252,221,2024-01-12,New,Clothing,Clothing Product 221,5,633.2,2650,North America,Credit Card,58,5,10.32,5
253,1225,2024-01-26,Returning,Clothing,Clothing Product 1225,4,902.4,3300,Asia,Credit Card,37,6,7.74,5
254,1209,2024-01-10,New,Clothing,Clothing Product 1209,1,745.8,564,Asia,PayPal,55,15,18.18,2
255,1515,2024-01-16,Returning,Clothing,Clothing Product 1515,3,827.8,1965,Europe,PayPal,49,2,17.28,5
256,676,2024-01-17,Returning,Clothing,Clothing Product 676,5,565.3,2075,Europe,PayPal,53,3,15.03,7
257,709,2024-01-20,New,Clothing,Clothing Product 709,2,600.8,1036,Asia,PayPal,36,12,8.28,5
258,623,2024-01-24,Returning,Home Appliances,Home Appliances Product 623,2,286.2,294,North America,PayPal,32,10,13.92,5
259,1408,2024-01-29,New,Electronics,Electronics Product 1408,5,316.7,780,Europe,PayPal,50,18,16.07,3
260,401,2024-01-12,New,Electronics,Electronics Product 401,1,582.4,447,Europe,PayPal,38,3,13.54,7
261,618,2024-01-19,New,Clothing,Clothing Product 618,4,487.4,1504,Asia,PayPal,47,11,11.14,5
262,1762,2024-01-23,New,Home Appliances,Home Appliances Product 1762,2,429.3,484,Asia,Credit Card,51,4,18.73,6
263,826,2024-01-17,Returning,Clothing,Clothing Product 826,2,721.5,1360,Europe,PayPal,35,7,4.15,7
264,1872,2024-01-13,Returning,Clothing,Clothing Product 1872,1,860.6,803,Asia,PayPal,48,3,5.76,3
265,847,2024-01-08,Returning,Home Appliances,Home Appliances Product 847,3,620.9,1569,Europe,PayPal,56,3,9.79,5
266,1715,2024-01-06,New,Electronics,Electronics Product 1715,1,966.7,864,Asia,Credit Card,33,10,10.27,5
267,1620,2024-01-01,New,Home Appliances,Home Appliances Product 1620,3,221.1,249,Europe,Credit Card,24,12,13.81,6
268,1555,2024-01-26,New,Electronics,Electronics Product 1555,5,454.8,1760,Asia,PayPal,34,3,10.28,6
269,558,2024-01-19,New,Clothing,Clothing Product 558,4,354.0,1000,Asia,PayPal,34,19,10.4,7
270,918,2024-01-19,New,Electronics,Electronics Product 918,5,555.1,2445,Europe,Credit Card,47,18,6.61,7
271,1032,2024-01-13,Returning,Home Appliances,Home Appliances Product 1032,2,534.8,712,Asia,Credit Card,22,5,17.88,6
272,1908,2024-01-19,Returning,Home Appliances,Home Appliances Product 1908,5,744.6,3515,Asia,PayPal,38,9,4.16,4
273,1438,2024-01-29,Returning,Clothing,Clothing Product 1438,1,184.2,94,North America,PayPal,46,0,9.02,2
274,1007,2024-01-18,Returning,Clothing,Clothing Product 1007,1,349.7,157,Europe,PayPal,38,0,19.27,7
275,1329,2024-01-10,New,Electronics,Electronics Product 1329,3,526.7,1023,Europe,Credit Card,39,2,18.57,5
276,1105,2024-01-26,New,Clothing,Clothing Product 1105,4,937.5,3576,Asia,PayPal,38,14,4.35,5
277,1397,2024-01-18,Returning,Electronics,Electronics Product 1397,3,921.0,2556,Europe,PayPal,57,9,6.9,6
278,1460,2024-01-21,New,Home Appliances,Home Appliances Product 1460,5,659.0,2495,Europe,PayPal,28,6,16.0,6
279,1656,2024-01-07,New,Clothing,Clothing Product 1656,1,277.0,223,North America,Credit Card,22,15,5.4,3
280,670,2024-01-11,Returning,Home Appliances,Home Appliances Product 670,3,555.8,1173,North America,PayPal,40,7,16.48,3
281,1131,2024-01-22,New,Home Appliances,Home Appliances Product 1131,2,224.4,102,Europe,PayPal,32,8,17.34,4
282,1083,2024-01-04,Returning,Clothing,Clothing Product 1083,5,461.8,2090,Asia,PayPal,51,1,4.38,6
283,1409,2024-01-30,New,Clothing,Clothing Product 1409,5,296.4,1110,Europe,Credit Card,44,5,7.44,5
284,620,2024-01-21,Returning,Electronics,Electronics Product 620,2,993.7,1658,Asia,Credit Card,24,8,16.47,7
285,1610,2024-01-21,New,Home Appliances,Home Appliances Product 1610,1,983.6,860,Europe,Credit Card,36,13,12.36,5
286,1501,2024-01-02,Returning,Electronics,Electronics Product 1501,1,780.9,740,Asia,Credit Card,33,6,4.09,4
287,1998,2024-01-19,Returning,Clothing,Clothing Product 1998,2,840.0,1334,North America,Credit Card,44,9,17.3,5
288,1680,2024-01-01,Returning,Home Appliances,Home Appliances Product 1680,4,947.8,3360,North America,Credit Card,52,4,10.78,2
289,1634,2024-01-15,Returning,Home Appliances,Home Appliances Product 1634,4,405.7,1128,Asia,PayPal,45,3,12.37,4
290,573,2024-01-04,Returning,Clothing,Clothing Product 573,2,344.3,466,North America,PayPal,20,9,11.13,5
291,1565,2024-01-06,New,Clothing,Clothing Product 1565,2,981.6,1744,Europe,PayPal,24,1,10.96,4
292,1448,2024-01-09,Returning,Home Appliances,Home Appliances Product 1448,4,369.5,848,Europe,PayPal,31,9,15.75,6
293,1323,2024-01-04,Returning,Clothing,Clothing Product 1323,4,269.8,412,Europe,PayPal,46,1,16.68,3
294,230,2024-01-21,Returning,Home Appliances,Home Appliances Product 230,3,525.8,1449,Asia,PayPal,34,3,4.28,3
295,594,2024-01-25,New,Clothing,Clothing Product 594,4,562.2,1652,Europe,PayPal,42,12,14.92,5
296,1036,2024-01-17,New,Electronics,Electronics Product 1036,1,1108.3,996,North America,PayPal,38,4,11.23,2
297,1627,2024-01-08,Returning,Home Appliances,Home Appliances Product 1627,1,1135.7,976,North America,Credit Card,35,9,15.97,6
298,527,2024-01-18,Returning,Clothing,Clothing Product 527,1,374.6,245,Asia,Credit Card,50,4,12.96,3
299,1840,2024-01-11,Returning,Home Appliances,Home Appliances Product 1840,5,500.7,1650,Europe,Credit Card,26,8,17.07,5
300,1042,2024-01-23,New,Clothing,Clothing Product 1042,5,202.3,110,Europe,Credit Card,40,16,18.03,3
301,668,2024-01-09,Returning,Home Appliances,Home Appliances Product 668,4,606.9,1776,Asia,Credit Card,27,6,16.29,6
302,1984,2024-01-05,Returning,Clothing,Clothing Product 1984,3,1004.7,2706,Asia,Credit Card,35,8,10.27,5
303,1531,2024-01-02,Returning,Clothing,Clothing Product 1531,5,618.2,2795,Asia,Credit Card,41,6,5.92,4
304,1806,2024-01-07,New,Home Appliances,Home Appliances Product 1806,2,1034.2,1752,Asia,Credit Card,58,2,15.82,4
305,375,2024-01-16,New,Clothing,Clothing Product 375,5,425.4,1895,Asia,PayPal,47,4,4.64,4
306,132,2024-01-13,Returning,Home Appliances,Home Appliances Product 132,2,655.9,1002,North America,Credit Card,26,7,15.49,7
307,933,2024-01-04,Returning,Home Appliances,Home Appliances Product 933,2,761.4,1294,North America,PayPal,27,7,11.44,4
308,317,2024-01-18,Returning,Home Appliances,Home Appliances Product 317,4,477.1,1648,Europe,Credit Card,26,4,6.51,7
309,1059,2024-01-10,Returning,Home Appliances,Home Appliances Product 1059,4,650.0,2128,Asia,Credit Card,54,1,11.8,5
310,1548,2024-01-19,New,Clothing,Clothing Product 1548,5,190.1,210,Europe,PayPal,48,15,14.81,2
311,1425,2024-01-16,Returning,Clothing,Clothing Product 1425,5,976.0,4510,North America,Credit Card,39,2,7.4,7
312,1594,2024-01-05,New,Clothing,Clothing Product 1594,3,543.4,1458,Europe,PayPal,20,10,5.74,3
313,99,2024-01-10,New,Electronics,Electronics Product 99,4,345.0,924,North America,PayPal,42,5,11.4,5
314,436,2024-01-17,New,Electronics,Electronics Product 436,4,427.8,1012,North America,PayPal,35,2,17.48,3
315,1344,2024-01-25,Returning,Electronics,Electronics Product 1344,2,491.29999999999995,682,North America,Credit Card,59,7,15.03,4
316,225,2024-01-16,New,Home Appliances,Home Appliances Product 225,4,226.5,544,Europe,Credit Card,51,14,9.05,3
317,1890,2024-01-01,Returning,Home Appliances,Home Appliances Product 1890,2,304.8,452,Asia,PayPal,35,0,7.88,2
318,862,2024-01-23,New,Home Appliances,Home Appliances Product 862,3,506.4,1158,Asia,Credit Card,49,19,12.04,5
319,1630,2024-01-11,Returning,Electronics,Electronics Product 1630,3,758.6,2133,Europe,Credit Card,21,8,4.76,7
320,1790,2024-01-21,Returning,Electronics,Electronics Product 1790,1,281.7,212,Asia,Credit Card,26,5,6.97,6
321,1325,2024-01-06,Returning,Clothing,Clothing Product 1325,4,427.8,1096,Europe,Credit Card,27,0,15.38,3
322,1719,2024-01-10,New,Electronics,Electronics Product 1719,3,900.3,2499,Europe,PayPal,60,0,6.73,3
323,1635,2024-01-16,Returning,Clothing,Clothing Product 1635,4,168.3,332,Europe,Credit Card,20,9,8.53,6
324,1388,2024-01-09,New,Electronics,Electronics Product 1388,2,337.4,468,Europe,PayPal,42,15,10.34,4
325,1492,2024-01-23,New,Clothing,Clothing Product 1492,3,890.0,2211,Europe,PayPal,53,5,15.3,3
326,1502,2024-01-03,New,Home Appliances,Home Appliances Product 1502,5,1012.2,4710,Asia,Credit Card,49,8,7.02,6
327,784,2024-01-05,Returning,Electronics,Electronics Product 784,5,250.0,540,Europe,Credit Card,39,5,14.2,6
328,1179,2024-01-10,Returning,Electronics,Electronics Product 1179,4,781.7,2720,North America,PayPal,57,0,10.17,3
329,164,2024-01-15,New,Electronics,Electronics Product 164,2,961.9,1826,North America,PayPal,23,3,4.89,5
330,1532,2024-01-03,New,Clothing,Clothing Product 1532,5,93.6,250,Europe,Credit Card,48,8,4.36,5
331,202,2024-01-23,Returning,Clothing,Clothing Product 202,3,419.9,771,Europe,Credit Card,24,3,16.29,4
332,1752,2024-01-13,Returning,Clothing,Clothing Product 1752,4,1014.8,3272,North America,PayPal,24,6,19.68,4
333,166,2024-01-17,New,Electronics,Electronics Product 166,4,460.3,1304,Asia,Credit Card,42,10,13.43,6
334,1262,2024-01-03,Returning,Clothing,Clothing Product 1262,4,694.2,2444,Asia,PayPal,28,9,8.32,7
335,877,2024-01-08,Returning,Electronics,Electronics Product 877,2,465.7,658,Europe,PayPal,27,9,13.67,2
336,992,2024-01-03,Returning,Clothing,Clothing Product 992,4,575.8,2108,North America,PayPal,46,6,4.88,5
337,61,2024-01-02,New,Electronics,Electronics Product 61,2,1058.2,1948,Europe,Credit Card,53,6,8.42,2
338,139,2024-01-20,New,Home Appliances,Home Appliances Product 139,1,1039.3,868,Europe,Credit Card,22,16,17.13,4
339,785,2024-01-06,Returning,Electronics,Electronics Product 785,1,282.1,92,Asia,Credit Card,47,5,19.01,6
340,994,2024-01-05,New,Electronics,Electronics Product 994,4,564.7,1672,North America,PayPal,57,5,14.67,3
341,604,2024-01-05,New,Clothing,Clothing Product 604,2,692.3,1068,Asia,PayPal,20,0,15.83,7
342,381,2024-01-22,New,Electronics,Electronics Product 381,5,215.4,790,North America,Credit Card,46,1,5.74,6
343,986,2024-01-27,Returning,Clothing,Clothing Product 986,5,613.2,2810,Asia,Credit Card,20,8,5.12,5
344,2007,2024-01-21,Returning,Clothing,Clothing Product 650,4,235.1,584,,PayPal,58,4,8.91,5
345,444,2024-01-25,Returning,Electronics,Electronics Product 444,3,442.5,1053,Europe,Credit Card,51,6,9.15,3
346,29,2024-01-30,Returning,Home Appliances,Home Appliances Product 29,2,237.8,238,North America,Credit Card,41,0,11.88,7
347,1213,2024-01-14,New,Home Appliances,Home Appliances Product 1213,2,861.5,1324,Asia,Credit Card,48,6,19.95,7
348,1693,2024-01-14,New,Home Appliances,Home Appliances Product 1693,5,322.9,1225,North America,PayPal,37,11,7.79,5
349,1151,2024-01-12,New,Electronics,Electronics Product 1151,4,245.4,720,North America,PayPal,27,10,6.54,5
350,101,2024-01-12,New,Clothing,Clothing Product 101,2,161.4,242,Asia,PayPal,32,1,4.04,6
351,1493,2024-01-24,Returning,Electronics,Electronics Product 1493,3,791.6,1962,Asia,PayPal,30,10,13.76,5
352,673,2024-01-14,New,Electronics,Electronics Product 673,2,359.4,584,North America,Credit Card,44,7,6.74,3
353,706,2024-01-17,New,Electronics,Electronics Product 706,2,474.2,702,Asia,Credit Card,38,9,12.32,5
354,1936,2024-01-17,Returning,Home Appliances,Home Appliances Product 1936,3,180.2,387,North America,Credit Card,27,6,5.12,5
355,219,2024-01-10,New,Home Appliances,Home Appliances Product 219,5,421.9,1215,North America,PayPal,34,10,17.89,6
356,310,2024-01-11,Returning,Clothing,Clothing Product 310,1,309.9,218,North America,PayPal,55,2,9.19,6
357,1564,2024-01-05,New,Electronics,Electronics Product 1564,5,1006.3,4190,Europe,PayPal,48,9,16.83,2
358,2014,2024-01-17,New,Electronics,Electronics Product 196,5,480.1,2025,,PayPal,54,19,7.51,6
359,1378,2024-01-29,Returning,Clothing,Clothing Product 1378,4,419.3,1396,Europe,PayPal,56,9,7.03,3
360,1484,2024-01-15,New,Home Appliances,Home Appliances Product 1484,3,496.79999999999995,933,Asia,PayPal,41,15,18.58,6
361,1051,2024-01-02,Returning,Home Appliances,Home Appliances Product 1051,3,311.1,396,North America,PayPal,25,8,17.91,2
362,413,2024-01-24,Returning,Home Appliances,Home Appliances Product 413,2,840.6,1584,Asia,Credit Card,39,0,4.86,7
363,2069,2024-01-24,Returning,Clothing,Clothing Product 1343,3,812.0,1917,,PayPal,23,7,17.3,3
364,1974,2024-01-25,New,Clothing,Clothing Product 1974,1,569.8,448,Asia,PayPal,20,12,12.18,6
365,2094,2024-01-06,New,Clothing,Clothing Product 605,5,647.6,3015,,Credit Card,45,14,4.46,2
366,21,2024-01-22,New,Home Appliances,Home Appliances Product 21,5,807.6,3435,North America,Credit Card,34,19,12.06,3
367,1141,2024-01-02,Returning,Home Appliances,Home Appliances Product 1141,1,551.4,371,Europe,PayPal,29,7,18.04,5
368,612,2024-01-13,Returning,Electronics,Electronics Product 612,3,404.3,978,Asia,PayPal,38,6,7.83,3
369,287,2024-01-18,New,Home Appliances,Home Appliances Product 287,3,637.0,1698,Asia,PayPal,45,11,7.1,2
370,1733,2024-01-24,New,Electronics,Electronics Product 1733,4,351.3,1244,Europe,Credit Card,40,15,4.03,3
371,766,2024-01-17,New,Clothing,Clothing Product 766,3,237.79999999999998,186,Asia,PayPal,35,11,17.58,4
372,1505,2024-01-06,New,Clothing,Clothing Product 1505,2,776.8,1220,North America,Credit Card,41,9,16.68,5
373,622,2024-01-23,New,Home Appliances,Home Appliances Product 622,5,612.8,2230,North America,PayPal,48,9,16.68,3
374,205,2024-01-26,Returning,Clothing,Clothing Product 205,1,477.6,437,Europe,Credit Card,39,6,4.06,5
375,1678,2024-01-29,New,Clothing,Clothing Product 1678,2,641.8,1074,Europe,Credit Card,60,15,10.48,6
376,333,2024-01-04,New,Electronics,Electronics Product 333,5,462.5,1405,Europe,PayPal,25,5,18.15,2
377,1527,2024-01-28,New,Electronics,Electronics Product 1527,4,520.9,1820,Europe,PayPal,41,0,6.59,7
378,1694,2024-01-15,Returning,Home Appliances,Home Appliances Product 1694,3,504.9,1287,Europe,Credit Card,25,4,7.59,6
379,501,2024-01-22,Returning,Electronics,Electronics Product 501,4,341.1,968,Europe,Credit Card,53,10,9.91,6
380,1299,2024-01-10,New,Electronics,Electronics Product 1299,4,131.1,148,Asia,PayPal,59,15,9.41,2
381,2074,2024-01-10,New,Clothing,Clothing Product 1209,1,745.8,564,,PayPal,55,15,18.18,2
382,1857,2024-01-28,Returning,Home Appliances,Home Appliances Product 1857,2,142.1,156,Europe,Credit Card,40,5,6.41,2
383,1348,2024-01-29,Returning,Clothing,Clothing Product 1348,1,887.5,810,Asia,PayPal,28,0,7.75,5
384,1342,2024-01-23,Returning,Clothing,Clothing Product 1342,5,1101.7,4645,Europe,Credit Card,57,1,17.27,2
385,1994,2024-01-15,New,Clothing,Clothing Product 1994,1,143.5,98,North America,Credit Card,52,8,4.55,4
386,1312,2024-01-23,New,Clothing,Clothing Product 1312,2,279.0,180,Europe,Credit Card,22,4,18.9,4
387,509,2024-01-30,New,Clothing,Clothing Product 509,4,726.9,2572,Europe,PayPal,54,13,8.39,6
388,1856,2024-01-27,Returning,Electronics,Electronics Product 1856,4,334.6,1140,Asia,Credit Card,46,10,4.96,5
389,1211,2024-01-12,Returning,Electronics,Electronics Product 1211,5,572.4,2275,Asia,PayPal,40,10,11.74,3
390,1918,2024-01-29,Returning,Clothing,Clothing Product 1918,1,878.4,789,North America,Credit Card,26,2,8.94,2
391,103,2024-01-14,Returning,Home Appliances,Home Appliances Product 103,1,544.9,462,Europe,PayPal,55,1,8.29,5
392,1767,2024-01-28,Returning,Clothing,Clothing Product 1767,3,370.7,783,Europe,Credit Card,23,4,10.97,7
393,1888,2024-01-29,New,Clothing,Clothing Product 1888,3,632.6,1653,Europe,Credit Card,31,3,8.16,7
394,1365,2024-01-16,New,Electronics,Electronics Product 1365,5,363.9,1275,North America,PayPal,58,14,10.89,7
395,2069,2024-01-24,Returning,Clothing,Clothing Product 1343,3,812.0,1917,,PayPal,23,7,17.3,3
396,144,2024-01-25,Returning,Clothing,Clothing Product 144,2,509.1,716,Europe,Credit Card,43,9,15.11,7
397,1652,2024-01-03,Returning,Clothing,Clothing Product 1652,5,647.8,2310,Asia,Credit Card,53,10,18.58,7
398,577,2024-01-08,New,Home Appliances,Home Appliances Product 577,3,610.2,1395,North America,PayPal,45,2,14.52,6
399,198,2024-01-19,Returning,Home Appliances,Home Appliances Product 198,4,734.1,2488,Asia,PayPal,38,9,11.21,7
400,1233,2024-01-04,New,Clothing,Clothing Product 1233,3,439.7,1131,Asia,Credit Card,55,0,6.27,3
401,891,2024-01-22,New,Clothing,Clothing Product 891,3,377.8,615,Asia,Credit Card,54,20,17.28,6
402,160,2024-01-11,Returning,Home Appliances,Home Appliances Product 160,1,910.9,793,Europe,Credit Card,41,0,11.79,3
403,213,2024-01-04,Returning,Home Appliances,Home Appliances Product 213,4,959.6,3660,North America,PayPal,23,3,4.46,6
404,1228,2024-01-29,New,Electronics,Electronics Product 1228,1,760.2,619,Asia,PayPal,58,13,14.12,4
405,792,2024-01-13,Returning,Home Appliances,Home Appliances Product 792,3,268.6,300,Europe,PayPal,24,7,16.86,5
406,959,2024-01-30,New,Home Appliances,Home Appliances Product 959,1,127.9,73,North America,Credit Card,57,8,5.49,7
407,1455,2024-01-16,New,Electronics,Electronics Product 1455,4,470.0,1404,Asia,Credit Card,43,5,11.9,4
408,359,2024-01-30,Returning,Electronics,Electronics Product 359,4,796.8,2904,North America,Credit Card,28,2,7.08,2
409,921,2024-01-22,New,Electronics,Electronics Product 921,5,322.5,630,Asia,Credit Card,46,3,19.65,4
410,416,2024-01-27,Returning,Clothing,Clothing Product 416,3,975.1,2802,Europe,PayPal,58,5,4.11,6
411,1374,2024-01-25,New,Electronics,Electronics Product 1374,4,714.4,2396,Europe,Credit Card,44,17,11.54,6
412,2018,2024-01-27,Returning,Electronics,Electronics Product 1466,1,1089.2,941,,PayPal,42,9,14.82,6
413,336,2024-01-07,New,Home Appliances,Home Appliances Product 336,1,1140.6,983,Asia,PayPal,53,18,15.76,3
414,1066,2024-01-17,Returning,Home Appliances,Home Appliances Product 1066,5,551.4,2250,North America,PayPal,35,10,10.14,3
415,935,2024-01-06,New,Electronics,Electronics Product 935,3,1107.7,2973,Europe,Credit Card,55,9,11.67,2
416,1975,2024-01-26,New,Home Appliances,Home Appliances Product 1975,5,808.6,3675,Asia,Credit Card,38,5,7.36,7
417,1456,2024-01-17,Returning,Electronics,Electronics Product 1456,1,288.1,237,Asia,Credit Card,33,1,5.11,2
